file_path,noise_vector
generated_females\female_0010.png,"[[2.007483959197998, -0.9296982884407043, 0.09989199787378311, -0.19114050269126892, -0.40141862630844116, -1.9360392093658447, -1.6426458358764648, -1.3767848014831543, -2.124912738800049, 0.5948382019996643, -1.6626091003417969, -0.9051174521446228, 0.10609077662229538, 0.33929863572120667, 0.7775654196739197, -0.20062275230884552, -0.04785703867673874, -0.032445959746837616, -1.8574522733688354, 1.0300171375274658, 2.8608336448669434, 0.7419435977935791, 0.46490687131881714, 1.567541241645813, 1.161559820175171, 0.1438167542219162, 1.540364384651184, 0.4830954372882843, 1.0302263498306274, 0.718438982963562, 0.665245532989502, 1.3249056339263916, -0.3924807906150818, -0.1002819836139679, -0.9233435988426208, -0.3215637803077698, -1.2354731559753418, -0.6496323347091675, 1.2759374380111694, -1.7188498973846436, 2.0904629230499268, -0.8026431202888489, -0.32063785195350647, 1.7452106475830078, 0.8636686205863953, -0.8274884819984436, 1.4936816692352295, -1.464135766029358, -0.7851686477661133, 1.3628402948379517, -2.5105156898498535, -1.1665475368499756, -0.39070409536361694, 0.16674412786960602, 0.49445822834968567, -0.7692432999610901, -0.1997414082288742, 0.024844612926244736, 1.0077602863311768, -0.0968935415148735, -0.1959986537694931, 0.11584737151861191, -0.3661869466304779, -1.3279486894607544, -0.876505970954895, -0.4361477494239807, -0.5513840913772583, 0.1704569160938263, -0.6055513620376587, -0.46805036067962646, -1.416216254234314, 1.519371509552002, -0.25598931312561035, -2.1077005863189697, 0.904301643371582, -1.7096103429794312, -0.9237838983535767, -0.7350942492485046, -1.653567910194397, 1.5576978921890259, 0.48189547657966614, 0.469943106174469, 2.402592897415161, -1.1455161571502686, -0.27732545137405396, 1.6910626888275146, -1.1775634288787842, -0.8961666226387024, -1.0549390316009521, 1.1300991773605347, 1.4532768726348877, -0.09763813018798828, -0.24300473928451538, 1.2966506481170654, -1.1617101430892944, -0.5340266227722168, 0.007963236421346664, 0.517212450504303, 1.2324116230010986, 1.5469073057174683]]"
generated_females\female_0011.png,"[[2.529198408126831, 1.570400595664978, 0.7498368620872498, -0.5569861531257629, -0.0704822987318039, -1.9845216274261475, 0.5453236103057861, -0.14598579704761505, 0.9736518859863281, -0.9376235604286194, -0.6406688690185547, 0.6405789256095886, 1.175182580947876, -0.3808131515979767, -0.27144280076026917, -0.8930233120918274, -0.8039546608924866, 0.33971238136291504, 1.3504835367202759, -1.5142656564712524, 1.1895742416381836, 0.6114302277565002, 1.0735633373260498, 0.8116847276687622, -2.1354825496673584, 1.023374080657959, 0.8033481240272522, -0.64790278673172, 1.5611281394958496, 0.5920950770378113, 1.2250864505767822, 0.7880484461784363, 0.3055725693702698, -1.5747965574264526, 0.6170142292976379, 0.3869144022464752, 2.2013278007507324, -0.49363359808921814, 0.20190520584583282, 0.16250993311405182, -1.1670513153076172, 0.6288968324661255, -1.1767280101776123, 0.1831265240907669, -0.6038725972175598, 0.4446546733379364, 0.12383801490068436, 0.8965774774551392, -1.0565584897994995, 0.031570855528116226, -1.6688597202301025, -0.18112733960151672, -0.012128018774092197, -0.3018980920314789, -0.9864897727966309, 0.20585426688194275, 0.12246385961771011, 0.31329062581062317, -0.5108126997947693, -0.6592317819595337, 1.5652583837509155, 0.8309603929519653, -0.23634465038776398, -0.021018989384174347, -1.6135197877883911, -1.2068891525268555, -0.08033765852451324, -0.7098318338394165, -0.8961327075958252, -0.8159204721450806, 1.4646378755569458, 0.44212087988853455, -1.6880065202713013, -2.065246820449829, -0.8311052918434143, -1.3875080347061157, 0.6938070058822632, 0.7606455087661743, -0.8794422745704651, -0.6009017825126648, 1.2629135847091675, -0.2289842814207077, 0.13410265743732452, -1.5084799528121948, 0.6079985499382019, -0.46881237626075745, 0.06392938643693924, -0.550075888633728, -0.13325968384742737, -0.5389838218688965, 0.8736936450004578, 1.2659035921096802, 1.6900663375854492, -0.42074400186538696, 0.38667795062065125, -0.0390901155769825, 2.2867584228515625, 1.9236726760864258, -0.3587041199207306, -0.32078105211257935]]"
generated_females\female_0012.png,"[[0.2692560851573944, -0.8739699125289917, -0.3731107711791992, -1.8632428646087646, 0.9275144338607788, -1.6956156492233276, -1.209371566772461, 0.2411448359489441, -1.1188277006149292, -0.33364585041999817, 0.014515254646539688, 1.026695966720581, 0.3876418173313141, 1.1419099569320679, 0.7825802564620972, -0.15201017260551453, -1.0774376392364502, 0.5979657769203186, 1.179164171218872, -0.3017476797103882, -0.2667999267578125, 0.5348328948020935, 0.4003683626651764, 0.4943833351135254, -1.1968153715133667, 1.1579290628433228, -0.6420825719833374, -0.773572564125061, 0.38623663783073425, -0.061638008803129196, 0.6905225515365601, -0.12209271639585495, 0.38477611541748047, -1.6756991147994995, -0.5433043837547302, 0.298103928565979, 0.9871605038642883, 0.0915210172533989, -0.4213000237941742, -0.0708622857928276, -0.4383731782436371, -1.2216103076934814, 1.269823431968689, -0.82551509141922, -0.3631497621536255, 0.007483622990548611, 0.09762201458215714, -0.4409242570400238, -1.0356217622756958, -1.693091630935669, -0.754855751991272, 1.125731110572815, -0.8446385860443115, 1.1154059171676636, 0.10380975157022476, -0.028667600825428963, -1.5826752185821533, -1.630780816078186, -0.2423180341720581, -2.1422603130340576, -0.11251454800367355, 0.8320869207382202, 1.4250373840332031, -0.3357856273651123, 0.03365633264183998, 0.6508385539054871, -1.4651367664337158, -0.005448636133223772, 0.23052212595939636, 1.3819715976715088, -0.23566117882728577, -1.116919994354248, 0.34798145294189453, -1.242826223373413, -0.25573965907096863, 1.6803889274597168, 0.2925419211387634, -1.7489898204803467, 0.7073389887809753, 2.8826231956481934, -0.35297486186027527, 0.6110591888427734, -1.1605117321014404, 2.004110336303711, -0.9024052023887634, 0.16612237691879272, 0.26548653841018677, -0.2026478499174118, 0.7400584816932678, 1.424405574798584, -0.10805965214967728, 1.3296860456466675, 0.568892240524292, -0.8449733257293701, 0.8600353598594666, 1.138587474822998, 0.22078749537467957, 2.027340888977051, 1.0125545263290405, 1.2481757402420044]]"
generated_females\female_0013.png,"[[0.9217125773429871, -0.9867674112319946, 1.3786767721176147, -1.7425222396850586, 1.440551996231079, -1.197097897529602, 0.8656015396118164, -2.2029688358306885, 2.0148825645446777, 1.0108022689819336, -0.9617828726768494, -0.6480029821395874, -0.06737340986728668, 0.6625567078590393, -0.5742698311805725, -0.581785261631012, 0.79374760389328, -0.4453759491443634, 0.3507242202758789, 0.6308776140213013, -0.0890926867723465, 0.2165156453847885, -0.09112996608018875, 0.16188451647758484, -0.04213562235236168, -1.3464683294296265, -1.046374797821045, -0.7083737850189209, -0.36762621998786926, 0.9542737603187561, 1.9247723817825317, -0.596393346786499, -0.20459727942943573, 0.9112920761108398, 2.2628612518310547, -0.4994860887527466, 1.5110243558883667, 1.237648844718933, 1.5369923114776611, -1.9653184413909912, -1.2979254722595215, 0.35590338706970215, -0.07610295712947845, -0.9354715347290039, 0.6535670161247253, -0.4516395032405853, -2.3292651176452637, 0.3524045944213867, -0.017771096900105476, 0.06383535265922546, -1.0335299968719482, -1.3382065296173096, -1.5633020401000977, -1.571150541305542, 2.145085096359253, -0.6337258815765381, 1.1299818754196167, 0.9081239700317383, -0.986887514591217, 0.1117236316204071, 0.39770805835723877, -0.31827253103256226, -0.584559977054596, -1.4103082418441772, 0.9699170589447021, -0.9729674458503723, 0.5006452202796936, -0.4713171422481537, 0.8147682547569275, -1.238305926322937, 0.25182756781578064, -0.43275848031044006, -0.6238429546356201, 0.5646095275878906, -1.3088971376419067, -0.423397421836853, -0.2721319794654846, -0.47409769892692566, 1.5631494522094727, -0.9159371852874756, 0.11906034499406815, 0.7850048542022705, -1.0013395547866821, -1.0203685760498047, -0.4516720771789551, 0.29379236698150635, 0.6028941869735718, 0.47620928287506104, -0.391128808259964, 0.7506871819496155, 0.6053579449653625, -0.054967645555734634, 0.49244993925094604, -0.47500038146972656, 0.8611658215522766, 0.12944383919239044, -0.11493626236915588, 0.08262842148542404, 0.04199603572487831, 0.3640001714229584]]"
generated_females\female_0014.png,"[[-1.968253254890442, -1.7845925092697144, 0.8986481428146362, 0.7863460779190063, -1.3225467205047607, -0.05778120085597038, 0.2165568768978119, 1.4243204593658447, -0.481953501701355, -0.09381313621997833, -0.9641628861427307, -0.2784509062767029, -0.5373616814613342, -0.4115694463253021, 0.10081974416971207, 1.4052376747131348, 1.1767116785049438, -0.9531129598617554, -0.12682831287384033, -0.36507222056388855, -0.15969905257225037, 2.2445359230041504, -0.5277455449104309, 0.08682647347450256, 0.5185251832008362, 0.08042986690998077, 0.07207915931940079, 1.0165302753448486, 1.35426926612854, 0.3516499698162079, 1.2581133842468262, 0.8201605677604675, 0.4610511064529419, -0.2553076148033142, 0.17245568335056305, 0.47090423107147217, 0.12966977059841156, 0.3250967860221863, -0.1289205551147461, 0.21660104393959045, -1.6273363828659058, -1.1650272607803345, 1.9890518188476562, 1.3480138778686523, -1.5126248598098755, -1.348186731338501, -0.8512330055236816, -0.8267022371292114, -2.4748780727386475, 0.3212321400642395, 0.22889111936092377, 1.2757208347320557, 0.3598611354827881, -1.2967430353164673, 0.8899635672569275, 0.22837144136428833, 0.2462516725063324, -0.28552335500717163, -1.4753011465072632, -0.14112164080142975, 0.7429296970367432, -0.12323429435491562, 0.2546769380569458, 0.747425377368927, 2.0560107231140137, -0.2405838668346405, 0.06046990305185318, -0.05281250923871994, -0.21265828609466553, -0.7652521729469299, 2.2675297260284424, -1.0891399383544922, 0.4161798655986786, -2.7615339756011963, -0.6583826541900635, -0.7870349884033203, -0.5630016326904297, -0.40062016248703003, -1.5540496110916138, 0.016328442841768265, 0.45315900444984436, 0.42768433690071106, 0.13390152156352997, -0.619176983833313, 1.2774543762207031, -1.8743754625320435, -0.9254372119903564, -0.5022646188735962, -0.917866051197052, -0.1597166508436203, -0.9970402121543884, -0.7339128255844116, 0.7620875239372253, 0.7627773880958557, -0.41736146807670593, -0.27674639225006104, 0.35437145829200745, 0.41996490955352783, 0.7358244061470032, -0.6006247997283936]]"
generated_females\female_0015.png,"[[0.5754080414772034, 0.8064008355140686, -0.2235679030418396, -0.08263680338859558, -0.5078624486923218, 0.7621946334838867, -0.812456488609314, -0.6333643198013306, -0.8747085332870483, 0.13470128178596497, 0.5005218982696533, 1.051521897315979, -0.5612938404083252, -0.16696222126483917, 1.7296955585479736, 0.47034212946891785, -0.31930872797966003, -0.38008421659469604, 0.3728710114955902, 0.33964434266090393, 2.068694591522217, 0.6113918423652649, 0.7848143577575684, 2.325064182281494, -0.7844707369804382, -0.4680749773979187, -1.4252221584320068, -0.6945986747741699, 1.703244924545288, -0.685275137424469, -0.3959107995033264, 0.5025819540023804, -1.0720769166946411, 0.3582516610622406, 0.32899928092956543, 2.0891501903533936, -0.9873945116996765, -0.7322548031806946, 1.0952404737472534, -0.5241823792457581, -0.01670919544994831, 2.1304585933685303, -0.37065187096595764, -0.40843886137008667, 0.9489911794662476, 0.6493566036224365, 0.8729754090309143, 0.329814612865448, 0.9746435880661011, 2.34789776802063, 0.4594874083995819, -0.2570553421974182, -0.07584918290376663, -0.5218478441238403, 0.769607424736023, -0.6195459961891174, -0.16072392463684082, -0.01781313493847847, 0.4812145531177521, 0.36448925733566284, -0.31253916025161743, -0.8698921799659729, 0.6327881813049316, 0.8621000647544861, -1.49197518825531, -0.9240238666534424, -0.7551242709159851, -0.6383321285247803, -0.12678369879722595, 0.23939254879951477, -1.1516005992889404, 0.8582997918128967, -0.955916702747345, -1.5098854303359985, -0.4667532742023468, 1.222465991973877, -0.07164748013019562, 0.5546879768371582, -0.3504240810871124, -1.3762801885604858, 1.0111788511276245, -0.21513433754444122, -0.4789673984050751, -2.2851791381835938, 3.363617181777954, 0.9522958397865295, -0.4787977337837219, -1.121310830116272, -0.4884939193725586, -0.6711533665657043, -0.3240019381046295, -0.6607652306556702, 2.3382797241210938, 0.7558448910713196, 0.07566182315349579, -2.0326621532440186, 0.9124129414558411, -0.7605388164520264, -0.05213887616991997, 0.36580443382263184]]"
generated_females\female_0016.png,"[[-1.3567756414413452, -0.2910490334033966, -0.6898954510688782, -1.5237421989440918, 2.456352472305298, 0.22681133449077606, -1.1168853044509888, -0.09713628888130188, -0.0663885623216629, -0.8312604427337646, 0.757465660572052, -0.6285842061042786, -0.7296462655067444, 0.15568958222866058, -0.18400537967681885, -1.267798662185669, 0.4483342170715332, -1.505204439163208, 0.12735405564308167, 0.40306639671325684, 0.8177467584609985, -0.1499159038066864, -0.18853536248207092, -0.049443989992141724, -1.3278191089630127, -2.5123672485351562, 0.5958290696144104, 1.640619158744812, 0.24448297917842865, -0.446887344121933, -0.2957049012184143, 0.18821144104003906, -0.6124527454376221, 0.45253732800483704, -1.1785510778427124, 0.35885754227638245, -0.2000875025987625, -0.3322088122367859, 1.9025628566741943, -2.3226466178894043, 1.0044249296188354, 0.7443143129348755, 0.3414872884750366, 0.8177987933158875, -0.15759289264678955, 0.3313271701335907, 0.031631167978048325, -0.9528222680091858, -1.8112566471099854, 0.0418049693107605, -0.7238805890083313, 0.23243652284145355, -1.0832232236862183, 0.4036475121974945, -0.9861200451850891, 1.3864916563034058, 0.11121796816587448, -1.2842262983322144, 0.7554205060005188, 0.1996506303548813, -1.1613140106201172, -0.5261579751968384, -0.8450234532356262, -0.3201812505722046, 0.6994410157203674, -0.585696816444397, 0.8779529929161072, 1.2781970500946045, 1.6551814079284668, 1.603082537651062, 0.2551748752593994, -0.7733746767044067, -1.0671498775482178, -1.9892444610595703, -2.0195765495300293, -1.9376283884048462, 0.5887281894683838, 0.12352566421031952, -0.33018064498901367, 0.13149043917655945, -0.18907128274440765, 1.3494393825531006, 0.6114764213562012, 0.9807624220848083, 2.047689437866211, -0.06831853091716766, -0.5187696218490601, 1.749516487121582, -0.6931344866752625, 0.09903011471033096, -1.2242002487182617, 0.05464845895767212, -0.9336838126182556, 0.3847239911556244, -1.669684648513794, 1.9095577001571655, 0.029689105227589607, -0.8614566922187805, -0.13072875142097473, 0.6502665281295776]]"
generated_females\female_0017.png,"[[0.377275675535202, -1.837913990020752, 0.873782753944397, -1.6188201904296875, -0.11302223801612854, 0.10783357173204422, -0.1716800481081009, 0.28258848190307617, -0.3583429753780365, -0.13157327473163605, 1.630051851272583, -0.18429754674434662, 1.240696907043457, 1.0587469339370728, 1.7848434448242188, 0.07572843134403229, -0.33415645360946655, 0.5368993878364563, -0.7709978222846985, -1.4319078922271729, -0.1611681878566742, 0.5046074390411377, -0.10878150165081024, 1.0036866664886475, -0.778126060962677, 0.3405528962612152, 0.5545974373817444, -0.132285013794899, -0.6701441407203674, 0.9420636892318726, 0.8468076586723328, -1.039601445198059, -0.839735746383667, 0.30248236656188965, 1.2174073457717896, -0.4631226360797882, -0.5599411725997925, 0.713992178440094, -1.882810354232788, -0.13677090406417847, 0.7559221386909485, -2.1417367458343506, -2.2518310546875, 1.7116507291793823, -0.40742093324661255, -0.1285157948732376, 0.9563563466072083, -0.7468584775924683, 0.34096479415893555, 0.11928505450487137, 0.1550377607345581, 0.8956790566444397, 0.09403373301029205, 0.8677531480789185, 0.3762117028236389, -0.3436361849308014, -1.058976650238037, 0.840796709060669, 1.6977818012237549, -0.924144983291626, -0.08312695473432541, 0.7181811332702637, -1.6012543439865112, 0.8219766020774841, 0.21349118649959564, -2.438544273376465, 0.7050511240959167, -0.3000316321849823, 2.134535312652588, -0.3214797377586365, 1.942262053489685, -1.2911617755889893, 0.8517550826072693, 0.6079679131507874, -0.23758164048194885, -0.7119370698928833, -1.2629950046539307, -2.1293587684631348, 1.5477932691574097, 0.4044879376888275, 1.61088228225708, 1.2470606565475464, -0.22806303203105927, 1.2501277923583984, -0.007257712073624134, -1.8826278448104858, 0.1256798803806305, 1.4750440120697021, -0.028287848457694054, -2.339555501937866, 1.9938251972198486, 1.448932409286499, 0.5636346936225891, 0.35158777236938477, 0.8429580926895142, -1.3329029083251953, 1.835347294807434, 0.35143184661865234, 0.07758763432502747, 0.3334108889102936]]"
generated_females\female_0018.png,"[[1.8424358367919922, 1.5709550380706787, -0.29928067326545715, 0.12903133034706116, 0.49700990319252014, 0.1074068546295166, 1.6657286882400513, 1.3959920406341553, -3.308136463165283, 1.0620441436767578, -0.4189613163471222, 0.697250485420227, -0.3119443655014038, 1.6731102466583252, 0.17393380403518677, -2.113987445831299, 1.951574683189392, -1.6222121715545654, 1.0556491613388062, -1.5101451873779297, 1.0730787515640259, 0.30921536684036255, -0.14610281586647034, -0.46870777010917664, 1.2971320152282715, -0.6054750084877014, -0.4572657644748688, 0.6231727004051208, -1.2993322610855103, -0.6600036025047302, -0.614039421081543, -0.7439735531806946, 0.8540216088294983, 0.5835072994232178, -0.12010716646909714, -0.11604680120944977, -1.4636847972869873, 0.058314356952905655, -2.2916557788848877, 0.5391667485237122, 0.3124765157699585, -1.2770112752914429, -0.5418866872787476, -1.3021678924560547, 0.43570342659950256, 1.1644047498703003, -0.45976412296295166, -1.0063748359680176, -0.8461681604385376, 1.6138522624969482, 2.4224634170532227, 0.43477195501327515, -0.204157754778862, -1.1765894889831543, 0.8631191253662109, -1.7822977304458618, -0.26882490515708923, 0.687034010887146, -1.5394877195358276, 0.6807438135147095, -0.6674460768699646, 0.5320667028427124, 1.6515666246414185, 0.201431006193161, -0.8738449811935425, -1.2336537837982178, -0.43226519227027893, -0.179988831281662, -0.16885964572429657, 0.5742590427398682, 0.36469751596450806, -0.5669347047805786, 0.5212718844413757, 1.4824954271316528, 0.5017925500869751, -0.8890178203582764, 0.37695154547691345, 0.6738119721412659, 0.03222908452153206, 0.5123406052589417, 0.673866331577301, 0.5934574604034424, -0.9467993378639221, -0.055977266281843185, 1.0064635276794434, 0.17753128707408905, 0.33618733286857605, 0.0695202574133873, -1.8226205110549927, -0.03112783655524254, -1.2552440166473389, -0.36436358094215393, -1.8506017923355103, -0.34464550018310547, 0.33057689666748047, -2.1834449768066406, 0.3655552566051483, -2.582467555999756, 0.32354867458343506, 0.3343948721885681]]"
generated_females\female_0019.png,"[[0.5872902274131775, -1.1345784664154053, 1.2867441177368164, -1.500386357307434, 1.5598036050796509, -0.8618645071983337, 0.2538929283618927, -0.4393189251422882, -0.5297027826309204, -0.14518238604068756, -1.6184245347976685, 0.715175449848175, 0.5877945423126221, 0.2408732920885086, -0.2303442806005478, -2.0058629512786865, -0.24288269877433777, -0.11712503433227539, 1.4039746522903442, -1.603870153427124, -0.3116171956062317, 1.0068515539169312, 0.8302801847457886, 0.6205247640609741, 0.2258620411157608, -1.341813087463379, -1.937469482421875, 0.075002022087574, 0.08446754515171051, -0.48442256450653076, -0.47175389528274536, -1.030664324760437, 1.1283996105194092, -0.18146651983261108, -0.5374083518981934, 0.5497481226921082, 0.8616070747375488, -0.06855706125497818, -0.8646745085716248, 1.4104300737380981, 0.6758507490158081, 1.237950086593628, -1.429160475730896, 0.33500733971595764, -0.4351859986782074, -0.3948020040988922, -0.6372283101081848, 1.964201807975769, -0.45936354994773865, -2.37082839012146, 0.5302891135215759, -1.0485237836837769, 0.9119198322296143, 0.3146509528160095, 2.1933038234710693, -0.16189353168010712, -0.47525137662887573, 0.4219273626804352, 0.44836580753326416, -0.73797607421875, -0.010276040062308311, 1.1357777118682861, -1.4830431938171387, -1.0764813423156738, 0.5020777583122253, -0.6688124537467957, -1.0450412034988403, 0.6744968295097351, 0.9968621134757996, -0.8949824571609497, -0.9269860982894897, -0.0002775783941615373, -0.4574517607688904, -1.2026842832565308, -0.41524219512939453, -2.909747838973999, -1.1768263578414917, 1.189553141593933, -0.06722535192966461, -0.18258199095726013, 1.114438772201538, 1.5324347019195557, 0.23411905765533447, 3.030317544937134, 1.4148178100585938, 0.26127761602401733, -0.21572323143482208, 0.4235943555831909, -1.201011061668396, -0.6032422184944153, 0.7463753819465637, -0.6173774600028992, 0.21182781457901, -1.8464245796203613, -0.694682776927948, -0.007098607253283262, -0.5869100689888, 0.28739604353904724, 1.4650301933288574, 0.4882563650608063]]"
generated_females\female_0020.png,"[[0.49036169052124023, 0.7132738828659058, -0.07225027680397034, 1.700364351272583, -2.0943763256073, -0.015527680516242981, -0.20363549888134003, 1.194512128829956, -0.23117250204086304, -0.5462160110473633, -0.33934569358825684, 1.3321393728256226, 3.081784725189209, 0.4933631718158722, -0.5275091528892517, 0.7074180245399475, -1.2855907678604126, 1.5836968421936035, 0.030648190528154373, 0.3471727967262268, -0.5959489345550537, -0.03907160460948944, -0.3008950352668762, 0.2143038809299469, 0.7929112315177917, -0.9133084416389465, 1.23795485496521, -0.7539043426513672, -0.3335745632648468, -1.2486435174942017, 0.2390575408935547, 0.3807806372642517, -1.522370457649231, -0.5914267897605896, 2.0106587409973145, 1.6321609020233154, -0.16779853403568268, -0.07683294266462326, -0.08881103247404099, 1.4120548963546753, 0.6042463183403015, -0.20734865963459015, 0.026766009628772736, -0.3364008963108063, -0.11984134465456009, 0.7206802368164062, -0.026851514354348183, -1.1479153633117676, 0.7311508059501648, 0.5007813572883606, -0.1406853348016739, -0.9725611805915833, -0.45022398233413696, 1.3885958194732666, 0.5565701127052307, -0.19626228511333466, 1.2593283653259277, 0.6385896801948547, 0.836506187915802, -1.795133113861084, 1.3428624868392944, 1.1112329959869385, 2.1636390686035156, 0.400001585483551, 0.8158960938453674, -0.27487024664878845, 0.9524288177490234, -0.47647973895072937, -0.9803708791732788, 0.9944183826446533, -0.08503169566392899, 0.08673866093158722, 1.4162079095840454, -0.545214831829071, 0.007537613622844219, 0.8759690523147583, 0.8731380105018616, -0.9504644274711609, -0.9728504419326782, -2.026930809020996, -0.43657511472702026, 0.6846314668655396, 0.4994591474533081, -0.8263814449310303, 1.2631593942642212, 1.2333569526672363, -0.47212255001068115, -0.6173967719078064, 2.074963331222534, 0.036556556820869446, 0.8470841646194458, -0.20011532306671143, -0.3967842757701874, -0.7309883236885071, -0.8667851686477661, 1.3753759860992432, 2.0807435512542725, -0.6091364026069641, -0.34539029002189636, 0.6471195220947266]]"
generated_females\female_0021.png,"[[-1.830361008644104, 1.0202258825302124, -0.5784310698509216, 0.3146194815635681, -0.228534534573555, -0.7556527256965637, 1.0708198547363281, -0.22907692193984985, -1.2579469680786133, -1.175815224647522, 0.14886628091335297, 0.09378824383020401, 1.1721173524856567, 0.807178795337677, -0.20448946952819824, 0.04931187257170677, 0.48161497712135315, -0.5998086333274841, 1.2538830041885376, -0.1968877613544464, 0.1714165061712265, -1.7446006536483765, 0.4236637353897095, 1.1748862266540527, -0.11251582950353622, -1.4136805534362793, 0.23433412611484528, 0.4862954020500183, 0.3788672685623169, -0.36596640944480896, -0.06380059570074081, -0.8974530100822449, -1.1023237705230713, 0.4555136263370514, -0.6549022793769836, 0.6549777388572693, 1.513517141342163, -1.2220696210861206, -0.3308658301830292, -1.562067985534668, 0.43056249618530273, 2.394038200378418, -0.8843735456466675, 0.4133186638355255, -0.18920981884002686, 0.4831412434577942, 1.1152740716934204, 0.8980582356452942, 1.4883376359939575, 0.6775699853897095, 0.3504077196121216, -0.3583911657333374, 0.07008273899555206, 0.46464452147483826, -1.3488268852233887, -1.5544185638427734, -0.02685326151549816, -2.3498785495758057, 0.37036582827568054, -1.7839264869689941, 0.7060613632202148, 0.8210433721542358, -0.8662670850753784, -0.2269088625907898, -0.26429617404937744, 0.7905985116958618, 1.9158602952957153, 0.24458247423171997, 0.050305429846048355, 0.3575909733772278, -0.38725051283836365, -2.8255348205566406, -0.322191059589386, 0.8364878296852112, -2.087411880493164, -1.2466565370559692, -0.2534223198890686, 0.07639522850513458, -0.021207287907600403, -0.0784970372915268, -0.9166709184646606, -0.3708454966545105, 0.7673503160476685, -0.13603074848651886, 0.7610219717025757, -0.31264230608940125, -0.4889371395111084, 1.1380748748779297, -0.6411340236663818, 0.15277503430843353, 0.8220775723457336, -1.2460256814956665, -1.196682333946228, 0.9530512094497681, -0.3977144658565521, -1.0793421268463135, -1.3397529125213623, 1.4451210498809814, -0.6041742563247681, 0.6960626244544983]]"
